;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_SRI_desc;We hold provinces that Lanka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SRJ_title;Return cores to Malaya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SRJ_desc;We hold provinces that Malaya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_STA_title;Return cores to Stadacona;;;;;;;;;;;;;;;;;;;;x,,
return_cores_STA_desc;We hold provinces that Stadacona has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUD_title;Return cores to Nubia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUD_desc;We hold provinces that Nubia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUL_title;Return cores to Sulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUL_desc;We hold provinces that Sulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUN_title;Return cores to Sunda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUN_desc;We hold provinces that Sunda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SVY_title;Return cores to Savoy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SVY_desc;We hold provinces that Savoy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWA_title;Return cores to Kilwa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWA_desc;We hold provinces that Kilwa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWI_title;Return cores to Switzerland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWI_desc;We hold provinces that Switzerland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TDO_title;Return cores to Tondo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TDO_desc;We hold provinces that Tondo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TEU_title;Return cores to Teutonic Order;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TEU_desc;We hold provinces that Teutonic Order has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TGA_title;Return cores to Tonga;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TGA_desc;We hold provinces that Tonga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TIB_title;Return cores to Tibet;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TIB_desc;We hold provinces that Tibet has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TID_title;Return cores to Tidore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TID_desc;We hold provinces that Tidore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TLA_title;Return cores to Tlapanec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TLA_desc;We hold provinces that Tlapanec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TLC_title;Return cores to Tlemcen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TLC_desc;We hold provinces that Tlemcen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TMB_title;Return cores to Timbuktu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TMB_desc;We hold provinces that Timbuktu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TON_title;Return cores to Tonala;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TON_desc;We hold provinces that Tonala has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRA_title;Return cores to Venad;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRA_desc;We hold provinces that Venad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRS_title;Return cores to Purépecha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRS_desc;We hold provinces that Purépecha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TTE_title;Return cores to Ternate;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TTE_desc;We hold provinces that Ternate has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUL_title;Return cores to Toulouse;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUL_desc;We hold provinces that Toulouse has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUN_title;Return cores to Tunis;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUN_desc;We hold provinces that Tunis has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUS_title;Return cores to Tuscany;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUS_desc;We hold provinces that Tuscany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UGR_title;Return cores to Yugra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UGR_desc;We hold provinces that Yugra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UKR_title;Return cores to Kievan Rus;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UKR_desc;We hold provinces that Kievan Rus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_URB_title;Return cores to Urbino;;;;;;;;;;;;;;;;;;;;x,,
return_cores_URB_desc;We hold provinces that Urbino has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_USA_title;Return cores to United States;;;;;;;;;;;;;;;;;;;;x,,
return_cores_USA_desc;We hold provinces that United States has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UTS_title;Return cores to Lhasa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UTS_desc;We hold provinces that Lhasa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_VEN_title;Return cores to Venice;;;;;;;;;;;;;;;;;;;;x,,
return_cores_VEN_desc;We hold provinces that Venice has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WCR_title;Return cores to Cree;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WCR_desc;We hold provinces that Cree has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WES_title;Return cores to Westphalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WES_desc;We hold provinces that Westphalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WIC_title;Return cores to Wichita;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WIC_desc;We hold provinces that Wichita has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WLY_title;Return cores to Welayta;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WLY_desc;We hold provinces that Welayta has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WSI_title;Return cores to West Indies;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WSI_desc;We hold provinces that West Indies has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X00_title;Return cores to Beja;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X00_desc;We hold provinces that Beja has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X01_title;Return cores to Essex;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X01_desc;We hold provinces that Essex has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X02_title;Return cores to The Ohkay Owingeh Federation;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X02_desc;We hold provinces that The Ohkay Owingeh Federation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X03_title;Return cores to The Casqui Federation;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X03_desc;We hold provinces that The Casqui Federation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X04_title;Return cores to The Tionontate Federation;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X04_desc;We hold provinces that The Tionontate Federation has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X05_title;Return cores to Empire of Bohemia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X05_desc;We hold provinces that Empire of Bohemia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X06_title;Return cores to Sinhala;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X06_desc;We hold provinces that Sinhala has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X07_title;Return cores to Luristan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X07_desc;We hold provinces that Luristan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X08_title;Return cores to Latgalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X08_desc;We hold provinces that Latgalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X09_title;Return cores to Mordvinia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X09_desc;We hold provinces that Mordvinia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X10_title;Return cores to Swabia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X10_desc;We hold provinces that Swabia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X11_title;Return cores to Bosnia In Ireland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X11_desc;We hold provinces that Bosnia In Ireland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X12_title;Return cores to Mann;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X12_desc;We hold provinces that Mann has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X13_title;Return cores to Bosnian Ulster;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X13_desc;We hold provinces that Bosnian Ulster has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X14_title;Return cores to Naberezhnye;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X14_desc;We hold provinces that Naberezhnye has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X15_title;Return cores to Nagadipa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X15_desc;We hold provinces that Nagadipa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X16_title;Return cores to Nájera;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X16_desc;We hold provinces that Nájera has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X17_title;Return cores to Ross;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X17_desc;We hold provinces that Ross has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X18_title;Return cores to Saur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X18_desc;We hold provinces that Saur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X19_title;Return cores to Desht-i-Kipchak;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X19_desc;We hold provinces that Desht-i-Kipchak has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X20_title;Return cores to Vijayawada;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X20_desc;We hold provinces that Vijayawada has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X21_title;Return cores to Wessex;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X21_desc;We hold provinces that Wessex has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X22_title;Return cores to Belukha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X22_desc;We hold provinces that Belukha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X23_title;Return cores to Besançon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X23_desc;We hold provinces that Besançon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X24_title;Return cores to Greater Breisgau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X24_desc;We hold provinces that Greater Breisgau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X25_title;Return cores to Greater Ishim;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X25_desc;We hold provinces that Greater Ishim has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X26_title;Return cores to Kemi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X26_desc;We hold provinces that Kemi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X27_title;Return cores to Khüiten;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X27_desc;We hold provinces that Khüiten has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X28_title;Return cores to Kusinagara;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X28_desc;We hold provinces that Kusinagara has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X29_title;Return cores to Kurmanchal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X29_desc;We hold provinces that Kurmanchal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X30_title;Return cores to Lugo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X30_desc;We hold provinces that Lugo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X31_title;Return cores to Lyon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X31_desc;We hold provinces that Lyon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X32_title;Return cores to Para-Lauhitya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X32_desc;We hold provinces that Para-Lauhitya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X33_title;Return cores to Vanga;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X33_desc;We hold provinces that Vanga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X34_title;Return cores to Varendra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X34_desc;We hold provinces that Varendra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X35_title;Return cores to Vengi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X35_desc;We hold provinces that Vengi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X36_title;Return cores to Almaty;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X36_desc;We hold provinces that Almaty has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X37_title;Return cores to Musaids;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X37_desc;We hold provinces that Musaids has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X38_title;Return cores to Alexandria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X38_desc;We hold provinces that Alexandria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X39_title;Return cores to Azov;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X39_desc;We hold provinces that Azov has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X40_title;Return cores to Chera Nadu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X40_desc;We hold provinces that Chera Nadu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X41_title;Return cores to Devagiri;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X41_desc;We hold provinces that Devagiri has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X42_title;Return cores to Kamarupanagara;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X42_desc;We hold provinces that Kamarupanagara has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X43_title;Return cores to Kanyakubja;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X43_desc;We hold provinces that Kanyakubja has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X44_title;Return cores to Konkana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X44_desc;We hold provinces that Konkana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X45_title;Return cores to Kumul;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X45_desc;We hold provinces that Kumul has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X46_title;Return cores to Lahore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X46_desc;We hold provinces that Lahore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X47_title;Return cores to Konkanan Australia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X47_desc;We hold provinces that Konkanan Australia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X48_title;Return cores to Malayan Australia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X48_desc;We hold provinces that Malayan Australia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X49_title;Return cores to Vangan Australia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X49_desc;We hold provinces that Vangan Australia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X50_title;Return cores to New Malaya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X50_desc;We hold provinces that New Malaya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XAL_title;Return cores to Xalisco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XAL_desc;We hold provinces that Xalisco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XIU_title;Return cores to Xiu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XIU_desc;We hold provinces that Xiu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XMA_title;Return cores to Madurai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XMA_desc;We hold provinces that Madurai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAN_title;Return cores to Yan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAN_desc;We hold provinces that Yan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAQ_title;Return cores to Yaqui;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAQ_desc;We hold provinces that Yaqui has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKT_title;Return cores to Yokuts;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKT_desc;We hold provinces that Yokuts has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YRK_title;Return cores to Yarkand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YRK_desc;We hold provinces that Yarkand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YUA_title;Return cores to Yuan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YUA_desc;We hold provinces that Yuan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZIM_title;Return cores to Mutapa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZIM_desc;We hold provinces that Mutapa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUL_title;Return cores to Zulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUL_desc;We hold provinces that Zulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUN_title;Return cores to Dzungar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUN_desc;We hold provinces that Dzungar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
